train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
0.05190642178058624,0.023189419880509377,-0.13802051544189453,-0.05398108810186386,-0.09527421742677689,0.0390508696436882,0.032660387456417084,0.01900342106819153,0.03065362386405468,0.057829346507787704,0.08185651153326035,-0.040673185139894485,-0.0804024189710617,-0.0963270291686058,-0.12537331879138947,-0.12460202723741531,-0.13355860114097595,0.03313901647925377,-0.11817692965269089,0.042290009558200836,0.059935323894023895,0.13833960890769958,0.1499297022819519,-0.06704091280698776,-0.12464068830013275,-0.0458851158618927,-0.05586392432451248
0.04522893950343132,0.000693047943059355,-0.09851646423339844,-0.05806524679064751,-0.03212272375822067,0.054770421236753464,-0.021126486361026764,0.008371570147573948,0.06885554641485214,0.07439469546079636,0.06602518260478973,-0.05278120934963226,-0.16663214564323425,-0.09589190781116486,-0.009803982451558113,-0.11302555352449417,-0.11875143647193909,0.03405074402689934,-0.11116507649421692,-0.004225961398333311,0.0360686257481575,0.18194016814231873,0.04765943065285683,-0.06972017139196396,-0.10870763659477234,-0.07063093781471252,-0.02624838799238205
0.0325595997273922,-0.01347970962524414,-0.0887761116027832,-0.04416771978139877,-0.011308367364108562,0.05899788811802864,0.01426803506910801,0.005354413762688637,0.13149553537368774,0.09199408441781998,0.06771721690893173,-0.048975054174661636,-0.10735602676868439,-0.050791867077350616,0.1172860860824585,-0.07066325098276138,-0.04676338657736778,0.04238549992442131,-0.11308593302965164,-0.016740508377552032,-0.09195666015148163,0.16250813007354736,-0.06665513664484024,-0.07883010059595108,-0.03462133929133415,-0.07796339690685272,-0.04428575932979584
0.01852465607225895,0.009867561981081963,-0.08549118041992188,-0.04738810285925865,-0.07080958038568497,0.057695820927619934,-0.0218515545129776,0.02374677173793316,0.10109547525644302,0.08452098816633224,0.06194709241390228,-0.06965550035238266,-0.12074865400791168,-0.0027806591242551804,0.0928698182106018,-0.03759599104523659,0.011995237320661545,0.04633229598402977,-0.07014365494251251,-0.01859288476407528,-0.09389961510896683,0.08365657180547714,-0.06702640652656555,-0.05659342557191849,0.004881018772721291,-0.06814473122358322,-0.12071294337511063
0.010665147565305233,0.04954959824681282,-0.08011198043823242,-0.09597797691822052,-0.12704536318778992,0.046094536781311035,0.016560697928071022,0.04505159333348274,0.04276618734002113,0.12243320792913437,0.17341013252735138,-0.020104898139834404,0.045509789139032364,-0.0437127947807312,-0.10056673735380173,-0.04502551257610321,-0.017338495701551437,0.03984329476952553,-0.03595440089702606,-0.020738665014505386,0.02450459636747837,0.04138554260134697,0.07226347178220749,-0.04250374063849449,0.06960640847682953,-0.05221816152334213,-0.11485476046800613
0.004144258797168732,0.0644436702132225,-0.10420703887939453,-0.07310626655817032,-0.04261489585042,0.015370205976068974,-0.07610414922237396,0.019723722711205482,-0.0052991812117397785,0.10120286792516708,0.10555646568536758,-0.05263329669833183,-0.05847674235701561,-0.04936686530709267,-0.06326667219400406,-0.04070088639855385,-0.06148228421807289,0.04000084102153778,0.002941971644759178,0.009293799288570881,0.0696459710597992,0.020687952637672424,-0.02423141524195671,-0.0444788858294487,-0.019511640071868896,-0.05748949199914932,-0.1281927525997162
-0.013104438781738281,0.08263030648231506,-0.1248636245727539,-0.06347164511680603,-0.029904399067163467,0.0007029747357591987,-0.03952448070049286,0.007199279498308897,0.0016036932356655598,0.08168236911296844,0.07742809504270554,-0.0652599111199379,0.07474027574062347,-0.005848861765116453,0.03007359616458416,-0.035213638097047806,0.000448775477707386,0.05079956352710724,0.008116861805319786,0.02759592980146408,-0.01967000402510166,-0.014396690763533115,-0.05699945241212845,-0.03033365122973919,0.11467459797859192,-0.06769939512014389,-0.15849125385284424
-0.03699684143066406,0.08126014471054077,-0.12490701675415039,-0.05273645743727684,0.0252152718603611,0.009572573937475681,0.10818719863891602,0.0032070192974060774,-0.010521175339818,0.07800179719924927,0.12794455885887146,-0.06421962380409241,0.04933665320277214,0.02840474806725979,0.07269226014614105,-0.014000935479998589,-0.011279378086328506,0.06363574415445328,-0.0008934251964092255,0.022152366116642952,-0.07203128933906555,-0.04664891958236694,-0.05596362054347992,0.008020618930459023,0.15409162640571594,-0.05501402169466019,-0.10062173753976822
-0.05942344665527344,0.06247343122959137,-0.11137628555297852,-0.022561298683285713,0.050048574805259705,0.02036179043352604,0.09753753989934921,-0.0070140911266207695,-0.0021414528600871563,0.06779389083385468,0.05464271456003189,-0.07545052468776703,-0.14124326407909393,0.061718787997961044,0.20435036718845367,0.028131740167737007,0.07019595056772232,0.06802405416965485,0.022115791216492653,-0.03560524433851242,-0.2186867892742157,-0.08571366220712662,-0.17528995871543884,0.033160530030727386,0.05214202031493187,-0.0762975737452507,-0.10712902992963791
-0.07086706161499023,0.045085832476615906,-0.10625600814819336,0.026866046711802483,0.06703688949346542,0.01373264379799366,0.0867367833852768,-0.0035074336919933558,0.007290784735232592,0.02649032138288021,0.00331320334225893,-0.10246402770280838,-0.06570339947938919,0.13656768202781677,0.2626781165599823,0.07008234411478043,0.06804026663303375,0.05415402352809906,0.04289723187685013,-0.11679953336715698,-0.17544512450695038,-0.14245064556598663,-0.17700061202049255,0.05776462331414223,0.06973950564861298,-0.056448519229888916,-0.04791577160358429
